Bottom Elev (ft),Top Elev (ft),Trail Name,Vertical Drop (ft),Difficulty,Resort,Slope Length (ft),Average Steepness
7546.0,7913.0,Sherwood Cliffs,367.0,black,Alpine Meadows,633.6,0.579229797979798
7221.0,7480.0,Sherwood Creek,262.0,black,Alpine Meadows,528.0,0.4962121212121212
7270.0,7733.0,Sherwood Face,463.0,black,Alpine Meadows,1372.8,0.3372668997668998
7907.0,8278.0,South Beaver,371.0,black,Alpine Meadows,686.4,0.5405011655011656
7096.0,8045.0,South Face,948.0,black,Alpine Meadows,4752.0,0.1994949494949495
7110.0,8025.0,South Face Access,915.0,black,Alpine Meadows,3643.2,0.25115283267457184
8146.0,8445.0,Sun Bowl,299.0,black,Alpine Meadows,633.6,0.47190656565656564
7628.0,7864.0,Sympathy Face,236.0,black,Alpine Meadows,792.0,0.29797979797979796
7372.0,7690.0,The Buttress,318.0,black,Alpine Meadows,454.0,0.7004405286343612
7169.0,7835.0,The Face,663.0,black,Alpine Meadows,1584.0,0.4185606060606061
7365.0,7966.0,Three Sisters,604.0,black,Alpine Meadows,950.4,0.6355218855218855
8543.0,8622.0,Top Alpine Bowl,79.0,black,Alpine Meadows,424.0,0.18632075471698112
8317.0,8481.0,Upper Saddle,161.0,black,Alpine Meadows,897.6,0.17936720142602494
7388.0,7841.0,Waterfall,453.0,black,Alpine Meadows,950.4,0.47664141414141414
7927.0,8156.0,Wolverine Bowl,233.0,black,Alpine Meadows,580.8,0.40117079889807167
8199.0,8314.0,Wolverine Saddle,112.0,black,Alpine Meadows,1108.8,0.10101010101010101
6913.0,6932.0,Terrain Park XS,20.0,black,Alpine Meadows,209.0,0.09569377990430622
6923.0,7008.0,Treeline Cirque Terrain Park,85.0,black,Alpine Meadows,515.0,0.1650485436893204
7441.0,7595.0,Yellow Terrain Park,154.0,black,Alpine Meadows,739.2,0.20833333333333331
10981.0,11148.0,Chisholm,167.0,green,Arapahoe Basin,1689.6000000000001,0.09883996212121211
11299.0,11453.0,Chisholm Trail,154.0,green,Arapahoe Basin,1584.0,0.09722222222222222
10807.0,10833.0,Learning Area,30.0,green,Arapahoe Basin,166.0,0.18072289156626506
10810.0,10866.0,Molly Hogan,52.0,green,Arapahoe Basin,433.0,0.12009237875288684
10840.0,10843.0,Pika Place,3.0,green,Arapahoe Basin,65.0,0.046153846153846156
10869.0,11526.0,Sundance,653.0,green,Arapahoe Basin,2956.8,0.22084686147186147
10823.0,11545.0,Wrangler,722.0,green,Arapahoe Basin,4963.2,0.14547066408768536
11529.0,11736.0,Cabin Glades,207.0,green,Arapahoe Basin,528.0,0.39204545454545453
11365.0,12434.0,Columbine,1070.0,green,Arapahoe Basin,4012.8,0.2666467304625199
12037.0,12441.0,Cornice Run #1,404.0,green,Arapahoe Basin,1795.2,0.2250445632798574
12037.0,12110.0,Cornice Run #2,75.0,green,Arapahoe Basin,897.6,0.08355614973262032
11007.0,12057.0,Davis,1050.0,green,Arapahoe Basin,4171.2,0.25172612197928657
11549.0,12156.0,Dercum's Gulch,604.0,green,Arapahoe Basin,3432.0,0.175990675990676
11444.0,12024.0,Dragon,581.0,green,Arapahoe Basin,2376.0,0.24452861952861954
11545.0,11755.0,East Gully,210.0,green,Arapahoe Basin,480.0,0.4375
11562.0,11755.0,Elk Meadows,197.0,green,Arapahoe Basin,792.0,0.24873737373737373
11831.0,11998.0,Gentry,171.0,green,Arapahoe Basin,452.0,0.37831858407079644
10843.0,10915.0,Gracie's Grove,69.0,green,Arapahoe Basin,294.0,0.23469387755102042
11539.0,12110.0,Grizzly Road,568.0,green,Arapahoe Basin,2112.0,0.2689393939393939
10883.0,11411.0,High Noon,528.0,green,Arapahoe Basin,1847.9999999999998,0.28571428571428575
12142.0,12457.0,Humbug,315.0,green,Arapahoe Basin,1425.6000000000001,0.22095959595959594
11542.0,11827.0,Independence,285.0,green,Arapahoe Basin,1108.8,0.25703463203463206
11791.0,11959.0,Jamie's Face,167.0,green,Arapahoe Basin,406.0,0.41133004926108374
11883.0,12110.0,King Cornice,226.0,green,Arapahoe Basin,580.8,0.3891184573002755
11896.0,12244.0,Knolls,351.0,green,Arapahoe Basin,1003.2,0.3498803827751196
11407.0,12448.0,Larkspur,1040.0,green,Arapahoe Basin,4171.2,0.24932873034138858
12054.0,12421.0,Lenawee Face,367.0,green,Arapahoe Basin,1795.2,0.20443404634581105
11640.0,12077.0,Lenawee Parks,440.0,green,Arapahoe Basin,1214.4,0.36231884057971014
11001.0,12470.0,Loafer,1467.0,green,Arapahoe Basin,1.04,1410.576923076923
11480.0,11526.0,Lynx Lane,43.0,green,Arapahoe Basin,425.0,0.1011764705882353
11539.0,11808.0,Miner's Glade,266.0,green,Arapahoe Basin,1689.6000000000001,0.1574337121212121
10958.0,11040.0,Moose Hollow,82.0,green,Arapahoe Basin,633.6,0.1294191919191919
11532.0,11683.0,Mountain Goat Alley,151.0,green,Arapahoe Basin,792.0,0.19065656565656566
11831.0,12001.0,Ned's Cache,171.0,green,Arapahoe Basin,633.6,0.26988636363636365
10971.0,11158.0,North Fork,187.0,green,Arapahoe Basin,686.4,0.27243589743589747
11969.0,12434.0,Norway Face,469.0,green,Arapahoe Basin,1372.8,0.34163752913752915
11932.0,12402.0,Norway Mountain Run,469.0,green,Arapahoe Basin,1372.8,0.34163752913752915
12037.0,12444.0,Powerline,407.0,green,Arapahoe Basin,1161.6,0.3503787878787879
10853.0,11532.0,Ramrod,679.0,green,Arapahoe Basin,2640.0,0.2571969696969697
11726.0,12139.0,Shining Light,413.0,green,Arapahoe Basin,1636.8,0.25232160312805474
11385.0,11486.0,TB Glade,102.0,green,Arapahoe Basin,633.6,0.16098484848484848
11309.0,11388.0,Weasel Way,79.0,green,Arapahoe Basin,792.0,0.09974747474747475
11647.0,11972.0,West Gully,325.0,green,Arapahoe Basin,897.6,0.3620766488413547
11850.0,12034.0,West Wall,187.0,green,Arapahoe Basin,580.8,0.321969696969697
11532.0,11709.0,Alex,177.0,green,Arapahoe Basin,528.0,0.3352272727272727
11243.0,11529.0,Bailey Bros.,285.0,green,Arapahoe Basin,479.0,0.5949895615866388
11673.0,12172.0,Beaver Bowl,499.0,green,Arapahoe Basin,1742.4,0.286386593204775
11578.0,11703.0,Bierstadt,125.0,green,Arapahoe Basin,373.0,0.3351206434316354
11444.0,11736.0,Bighorn,289.0,green,Arapahoe Basin,792.0,0.3648989898989899
11939.0,12405.0,Black Bear,466.0,green,Arapahoe Basin,1320.0,0.353030303030303
11211.0,11460.0,Castor,249.0,green,Arapahoe Basin,428.0,0.5817757009345794
11509.0,11742.0,Challenger,233.0,green,Arapahoe Basin,496.0,0.46975806451612906
11634.0,11808.0,Digger,174.0,green,Arapahoe Basin,441.0,0.3945578231292517
11460.0,11798.0,Dream Catcher,338.0,green,Arapahoe Basin,950.4,0.35563973063973064
11135.0,11234.0,Drummond,98.0,green,Arapahoe Basin,320.0,0.30625
11588.0,11795.0,East Woods,210.0,green,Arapahoe Basin,384.0,0.546875
11375.0,11539.0,Eureka,164.0,green,Arapahoe Basin,419.0,0.3914081145584726
10876.0,11535.0,Exhibition,656.0,green,Arapahoe Basin,2376.0,0.2760942760942761
11247.0,11765.0,Face Shot Gully,518.0,green,Arapahoe Basin,1161.6,0.4459366391184573
11358.0,11493.0,Faculty Club,135.0,green,Arapahoe Basin,279.0,0.4838709677419355
11781.0,12060.0,Falcon,282.0,green,Arapahoe Basin,897.6,0.3141711229946524
11598.0,11778.0,Gentling's Glade,184.0,green,Arapahoe Basin,477.0,0.3857442348008386
11375.0,11768.0,Glockenspiel Glade,397.0,green,Arapahoe Basin,1214.4,0.3269104084321475
11562.0,11660.0,Grays,98.0,green,Arapahoe Basin,336.0,0.2916666666666667
11555.0,11837.0,Half Moon Glades,282.0,green,Arapahoe Basin,633.6,0.44507575757575757
11063.0,11155.0,Hauk,89.0,green,Arapahoe Basin,272.0,0.3272058823529412
11184.0,11506.0,Jaeger,322.0,green,Arapahoe Basin,897.6,0.3587344028520499
11273.0,11594.0,Jetta,322.0,green,Arapahoe Basin,844.8000000000001,0.381155303030303
11358.0,11824.0,Lightning Traverse,466.0,green,Arapahoe Basin,1531.1999999999998,0.3043364681295716
11568.0,11788.0,Log Roll,217.0,green,Arapahoe Basin,400.0,0.5425
11785.0,12461.0,Long Chute,673.0,green,Arapahoe Basin,1900.8,0.3540614478114478
11804.0,12018.0,Marjorie Bowl,210.0,green,Arapahoe Basin,509.0,0.412573673870334
11699.0,12280.0,Marmot,581.0,green,Arapahoe Basin,1531.1999999999998,0.3794409613375131
11375.0,12014.0,Montezuma's Revenge,643.0,green,Arapahoe Basin,2112.0,0.30445075757575757
11762.0,12461.0,Mountain Goat Traverse,699.0,green,Arapahoe Basin,2956.8,0.23640422077922077
11512.0,11680.0,No Name,164.0,green,Arapahoe Basin,377.0,0.4350132625994695
11696.0,11926.0,North Chute,230.0,green,Arapahoe Basin,384.0,0.5989583333333334
11978.0,12234.0,Northern Spy,256.0,green,Arapahoe Basin,739.2,0.3463203463203463
11752.0,12070.0,Nose,318.0,green,Arapahoe Basin,792.0,0.4015151515151515
11814.0,11991.0,Peaceful Valley,174.0,green,Arapahoe Basin,525.0,0.3314285714285714
11302.0,11470.0,Pioneer Willy,167.0,green,Arapahoe Basin,446.0,0.3744394618834081
11535.0,11650.0,Placer Junction,115.0,green,Arapahoe Basin,249.0,0.46184738955823296
11224.0,11427.0,Porcupine,200.0,green,Arapahoe Basin,324.0,0.6172839506172839
11680.0,11778.0,Powder Keg,98.0,green,Arapahoe Basin,290.0,0.33793103448275863
11818.0,12310.0,Ptarmigan,492.0,green,Arapahoe Basin,1108.8,0.44372294372294374
11486.0,11831.0,Radical,344.0,green,Arapahoe Basin,897.6,0.38324420677361853
11529.0,11722.0,Scudder,194.0,green,Arapahoe Basin,445.0,0.43595505617977526
11677.0,12096.0,Slalom Slope,420.0,green,Arapahoe Basin,950.4,0.44191919191919193
11722.0,12080.0,South Chute,358.0,green,Arapahoe Basin,686.4,0.5215617715617715
10997.0,11873.0,Standard,873.0,green,Arapahoe Basin,2006.4,0.43510765550239233
11027.0,11407.0,The Gulch,384.0,green,Arapahoe Basin,1108.8,0.34632034632034636
11014.0,11781.0,The Last Waltz,768.0,green,Arapahoe Basin,4224.0,0.18181818181818182
11539.0,11759.0,Thick & Thin,220.0,green,Arapahoe Basin,357.0,0.6162464985994398
11749.0,11860.0,Tieze's Claim,112.0,green,Arapahoe Basin,244.0,0.45901639344262296
11463.0,11627.0,Torreys,164.0,green,Arapahoe Basin,499.0,0.3286573146292585
11824.0,12021.0,Wildcat,194.0,green,Arapahoe Basin,434.0,0.4470046082949309
11657.0,11827.0,Winning Card,171.0,green,Arapahoe Basin,342.0,0.5
11345.0,11621.0,13 Cornices,276.0,green,Arapahoe Basin,633.6,0.4356060606060606
12359.0,12615.0,1st Notch,256.0,green,Arapahoe Basin,333.0,0.7687687687687688
11608.0,11759.0,1st Tree Chute,151.0,green,Arapahoe Basin,181.0,0.8342541436464088
11283.0,11699.0,2nd Alley,417.0,green,Arapahoe Basin,686.4,0.6075174825174825
12402.0,12618.0,2nd Notch,217.0,green,Arapahoe Basin,264.0,0.821969696969697
11614.0,11798.0,2nd Tree Chute,187.0,green,Arapahoe Basin,225.0,0.8311111111111111
11129.0,11552.0,3rd Alley,427.0,green,Arapahoe Basin,633.6,0.6739267676767676
11598.0,11798.0,3rd Tree Chute,197.0,green,Arapahoe Basin,232.0,0.8491379310344828
11171.0,11509.0,4th Alley,341.0,green,Arapahoe Basin,498.0,0.6847389558232931
11617.0,11831.0,4th Tree Chute,217.0,green,Arapahoe Basin,252.0,0.8611111111111112
11663.0,11886.0,5th Tree Chute,223.0,green,Arapahoe Basin,265.0,0.8415094339622642
11696.0,11923.0,6th Tree Chute,223.0,green,Arapahoe Basin,298.0,0.7483221476510067
11736.0,12041.0,7th Tree Chute,305.0,green,Arapahoe Basin,421.0,0.7244655581947743
11818.0,12165.0,8th Tree Chute,348.0,green,Arapahoe Basin,452.0,0.7699115044247787
10794.0,10925.0,Bald Spot,131.0,green,Arapahoe Basin,194.0,0.6752577319587629
10968.0,11220.0,Bear Trap,253.0,green,Arapahoe Basin,520.0,0.48653846153846153
11995.0,12507.0,Birthday Chute,512.0,green,Arapahoe Basin,686.4,0.745920745920746
10965.0,11503.0,Black Forest,538.0,green,Arapahoe Basin,1478.4,0.3639069264069264
12215.0,12382.0,Booger Ramp,164.0,green,Arapahoe Basin,239.0,0.6861924686192469
12556.0,12657.0,Booger Snot,102.0,green,Arapahoe Basin,146.0,0.6986301369863014
10738.0,11037.0,Christmas Trees,299.0,green,Arapahoe Basin,792.0,0.37752525252525254
12201.0,12474.0,Corner Chute,272.0,green,Arapahoe Basin,385.0,0.7064935064935065
11293.0,11486.0,Crags,190.0,green,Arapahoe Basin,457.0,0.41575492341356673
11398.0,11719.0,David's Run,325.0,green,Arapahoe Basin,485.0,0.6701030927835051
11417.0,11703.0,Davo,285.0,green,Arapahoe Basin,686.4,0.4152097902097902
11781.0,12231.0,Durrance,449.0,green,Arapahoe Basin,950.4,0.4724326599326599
11591.0,11998.0,East Avenue,410.0,green,Arapahoe Basin,739.2,0.5546536796536796
12303.0,12520.0,East Vertical,213.0,green,Arapahoe Basin,276.0,0.7717391304347826
11752.0,12162.0,East Wall Traverse,410.0,green,Arapahoe Basin,3960.0,0.10353535353535354
12051.0,12267.0,Elephant's Trunk,217.0,green,Arapahoe Basin,1056.0,0.20549242424242425
11768.0,12034.0,End Zone,262.0,green,Arapahoe Basin,580.8,0.4511019283746557
11125.0,11460.0,Gauthier,335.0,green,Arapahoe Basin,528.0,0.634469696969697
11857.0,12277.0,Groswold,420.0,green,Arapahoe Basin,686.4,0.6118881118881119
12116.0,12592.0,Hershey Highway,476.0,green,Arapahoe Basin,633.6,0.7512626262626262
12365.0,12559.0,Hidden Chute,190.0,green,Arapahoe Basin,242.0,0.7851239669421488
10840.0,11827.0,International,984.0,green,Arapahoe Basin,2112.0,0.4659090909090909
10735.0,11083.0,Janitors Only,348.0,green,Arapahoe Basin,528.0,0.6590909090909091
12510.0,12703.0,Jet Chute,197.0,green,Arapahoe Basin,231.0,0.8528138528138528
11870.0,12218.0,Jump,348.0,green,Arapahoe Basin,580.8,0.5991735537190083
11654.0,11824.0,Land of the Giants,171.0,green,Arapahoe Basin,478.0,0.3577405857740586
11273.0,11565.0,Lightning Trees,289.0,green,Arapahoe Basin,633.6,0.45612373737373735
11506.0,11703.0,Lower East Wall,194.0,green,Arapahoe Basin,528.0,0.36742424242424243
10807.0,11969.0,Lower Elephant's Trunk,1161.0,green,Arapahoe Basin,3432.0,0.3382867132867133
12073.0,12303.0,Max,230.0,green,Arapahoe Basin,366.0,0.6284153005464481
11949.0,12100.0,Middle Y Chute,151.0,green,Arapahoe Basin,197.0,0.766497461928934
11493.0,11732.0,My Chute,240.0,green,Arapahoe Basin,385.0,0.6233766233766234
12192.0,12444.0,Narrow North Pole,253.0,green,Arapahoe Basin,336.0,0.7529761904761905
12218.0,12539.0,North Falls,322.0,green,Arapahoe Basin,417.0,0.7721822541966427
11581.0,11877.0,North Glade,292.0,green,Arapahoe Basin,507.0,0.5759368836291914
12149.0,12405.0,North Pole,253.0,green,Arapahoe Basin,362.0,0.6988950276243094
12398.0,12608.0,North Pole Coulair,210.0,green,Arapahoe Basin,242.0,0.8677685950413223
11880.0,12188.0,North Y Chute,308.0,green,Arapahoe Basin,424.0,0.7264150943396226
11467.0,12119.0,Pali Cornice,650.0,green,Arapahoe Basin,1584.0,0.41035353535353536
11414.0,11732.0,Pali Face,318.0,green,Arapahoe Basin,503.0,0.6322067594433399
11027.0,12037.0,Pali Main Street,1010.0,green,Arapahoe Basin,1953.6,0.516994266994267
10791.0,11096.0,Pali Wog,305.0,green,Arapahoe Basin,2270.4,0.13433756166314306
11811.0,11942.0,Pallavinci,131.0,green,Arapahoe Basin,233.0,0.5622317596566524
10994.0,11306.0,Rock Garden,315.0,green,Arapahoe Basin,633.6,0.4971590909090909
11155.0,11506.0,Rollercoaster,351.0,green,Arapahoe Basin,739.2,0.4748376623376623
11716.0,12234.0,Schauffler,518.0,green,Arapahoe Basin,1108.8,0.4671717171717172
12510.0,12762.0,Sex Favors,249.0,green,Arapahoe Basin,260.0,0.9576923076923077
12277.0,12582.0,Snorkel Nose,305.0,green,Arapahoe Basin,394.0,0.7741116751269036
12260.0,12533.0,South Falls,269.0,green,Arapahoe Basin,340.0,0.7911764705882353
11903.0,12221.0,South Y Chute,322.0,green,Arapahoe Basin,419.0,0.7684964200477327
10528.0,11578.0,Steep Gully 1,1053.0,green,Arapahoe Basin,1742.4,0.6043388429752066
10538.0,11722.0,Steep Gully 2,1184.0,green,Arapahoe Basin,1953.6,0.6060606060606061
10568.0,11270.0,Steep Gully 3,702.0,green,Arapahoe Basin,1267.2,0.5539772727272727
10522.0,11473.0,Steep Gully 4,951.0,green,Arapahoe Basin,1636.8,0.5810117302052786
10614.0,11211.0,Steep Gully 5,600.0,green,Arapahoe Basin,950.4,0.6313131313131314
10860.0,11004.0,The Cellar,141.0,green,Arapahoe Basin,394.0,0.35786802030456855
12339.0,12431.0,The Humbugs,92.0,green,Arapahoe Basin,117.0,0.7863247863247863
11430.0,11890.0,The Spine,459.0,green,Arapahoe Basin,792.0,0.5795454545454546
11421.0,11696.0,Timber Glades,276.0,green,Arapahoe Basin,436.0,0.6330275229357798
12195.0,12818.0,TJ's Cornice,623.0,green,Arapahoe Basin,897.6,0.6940730837789661
10942.0,11381.0,Turbo,440.0,green,Arapahoe Basin,897.6,0.49019607843137253
11339.0,11539.0,West Turbo,197.0,green,Arapahoe Basin,268.0,0.7350746268656716
12280.0,12503.0,West Vertical,220.0,green,Arapahoe Basin,284.0,0.7746478873239436
11955.0,12251.0,Willy's Wide,295.0,green,Arapahoe Basin,499.0,0.591182364729459
12241.0,12467.0,Zuma Cornice,226.0,green,Arapahoe Basin,1900.8,0.1188973063973064
11467.0,11529.0,High Divide,62.0,green,Arapahoe Basin,432.0,0.14351851851851852
11549.0,11673.0,Treeline,125.0,green,Arapahoe Basin,792.0,0.15782828282828282
10981.0,11148.0,Chisholm,167.0,blue,Arapahoe Basin,1689.6000000000001,0.09883996212121211
11299.0,11453.0,Chisholm Trail,154.0,blue,Arapahoe Basin,1584.0,0.09722222222222222
10807.0,10833.0,Learning Area,30.0,blue,Arapahoe Basin,166.0,0.18072289156626506
10810.0,10866.0,Molly Hogan,52.0,blue,Arapahoe Basin,433.0,0.12009237875288684
10840.0,10843.0,Pika Place,3.0,blue,Arapahoe Basin,65.0,0.046153846153846156
10869.0,11526.0,Sundance,653.0,blue,Arapahoe Basin,2956.8,0.22084686147186147
10823.0,11545.0,Wrangler,722.0,blue,Arapahoe Basin,4963.2,0.14547066408768536
11529.0,11736.0,Cabin Glades,207.0,blue,Arapahoe Basin,528.0,0.39204545454545453
11365.0,12434.0,Columbine,1070.0,blue,Arapahoe Basin,4012.8,0.2666467304625199
12037.0,12441.0,Cornice Run #1,404.0,blue,Arapahoe Basin,1795.2,0.2250445632798574
12037.0,12110.0,Cornice Run #2,75.0,blue,Arapahoe Basin,897.6,0.08355614973262032
11007.0,12057.0,Davis,1050.0,blue,Arapahoe Basin,4171.2,0.25172612197928657
11549.0,12156.0,Dercum's Gulch,604.0,blue,Arapahoe Basin,3432.0,0.175990675990676
11444.0,12024.0,Dragon,581.0,blue,Arapahoe Basin,2376.0,0.24452861952861954
11545.0,11755.0,East Gully,210.0,blue,Arapahoe Basin,480.0,0.4375
11562.0,11755.0,Elk Meadows,197.0,blue,Arapahoe Basin,792.0,0.24873737373737373
11831.0,11998.0,Gentry,171.0,blue,Arapahoe Basin,452.0,0.37831858407079644
10843.0,10915.0,Gracie's Grove,69.0,blue,Arapahoe Basin,294.0,0.23469387755102042
11539.0,12110.0,Grizzly Road,568.0,blue,Arapahoe Basin,2112.0,0.2689393939393939
10883.0,11411.0,High Noon,528.0,blue,Arapahoe Basin,1847.9999999999998,0.28571428571428575
12142.0,12457.0,Humbug,315.0,blue,Arapahoe Basin,1425.6000000000001,0.22095959595959594
11542.0,11827.0,Independence,285.0,blue,Arapahoe Basin,1108.8,0.25703463203463206
11791.0,11959.0,Jamie's Face,167.0,blue,Arapahoe Basin,406.0,0.41133004926108374
11883.0,12110.0,King Cornice,226.0,blue,Arapahoe Basin,580.8,0.3891184573002755
11896.0,12244.0,Knolls,351.0,blue,Arapahoe Basin,1003.2,0.3498803827751196
11407.0,12448.0,Larkspur,1040.0,blue,Arapahoe Basin,4171.2,0.24932873034138858
12054.0,12421.0,Lenawee Face,367.0,blue,Arapahoe Basin,1795.2,0.20443404634581105
11640.0,12077.0,Lenawee Parks,440.0,blue,Arapahoe Basin,1214.4,0.36231884057971014
11001.0,12470.0,Loafer,1467.0,blue,Arapahoe Basin,1.04,1410.576923076923
11480.0,11526.0,Lynx Lane,43.0,blue,Arapahoe Basin,425.0,0.1011764705882353
11539.0,11808.0,Miner's Glade,266.0,blue,Arapahoe Basin,1689.6000000000001,0.1574337121212121
10958.0,11040.0,Moose Hollow,82.0,blue,Arapahoe Basin,633.6,0.1294191919191919
11532.0,11683.0,Mountain Goat Alley,151.0,blue,Arapahoe Basin,792.0,0.19065656565656566
11831.0,12001.0,Ned's Cache,171.0,blue,Arapahoe Basin,633.6,0.26988636363636365
10971.0,11158.0,North Fork,187.0,blue,Arapahoe Basin,686.4,0.27243589743589747
11969.0,12434.0,Norway Face,469.0,blue,Arapahoe Basin,1372.8,0.34163752913752915
11932.0,12402.0,Norway Mountain Run,469.0,blue,Arapahoe Basin,1372.8,0.34163752913752915
12037.0,12444.0,Powerline,407.0,blue,Arapahoe Basin,1161.6,0.3503787878787879
10853.0,11532.0,Ramrod,679.0,blue,Arapahoe Basin,2640.0,0.2571969696969697
11726.0,12139.0,Shining Light,413.0,blue,Arapahoe Basin,1636.8,0.25232160312805474
11385.0,11486.0,TB Glade,102.0,blue,Arapahoe Basin,633.6,0.16098484848484848
11309.0,11388.0,Weasel Way,79.0,blue,Arapahoe Basin,792.0,0.09974747474747475
11647.0,11972.0,West Gully,325.0,blue,Arapahoe Basin,897.6,0.3620766488413547
11850.0,12034.0,West Wall,187.0,blue,Arapahoe Basin,580.8,0.321969696969697
11532.0,11709.0,Alex,177.0,blue,Arapahoe Basin,528.0,0.3352272727272727
11243.0,11529.0,Bailey Bros.,285.0,blue,Arapahoe Basin,479.0,0.5949895615866388
11673.0,12172.0,Beaver Bowl,499.0,blue,Arapahoe Basin,1742.4,0.286386593204775
11578.0,11703.0,Bierstadt,125.0,blue,Arapahoe Basin,373.0,0.3351206434316354
11444.0,11736.0,Bighorn,289.0,blue,Arapahoe Basin,792.0,0.3648989898989899
11939.0,12405.0,Black Bear,466.0,blue,Arapahoe Basin,1320.0,0.353030303030303
11211.0,11460.0,Castor,249.0,blue,Arapahoe Basin,428.0,0.5817757009345794
11509.0,11742.0,Challenger,233.0,blue,Arapahoe Basin,496.0,0.46975806451612906
11634.0,11808.0,Digger,174.0,blue,Arapahoe Basin,441.0,0.3945578231292517
11460.0,11798.0,Dream Catcher,338.0,blue,Arapahoe Basin,950.4,0.35563973063973064
11135.0,11234.0,Drummond,98.0,blue,Arapahoe Basin,320.0,0.30625
11588.0,11795.0,East Woods,210.0,blue,Arapahoe Basin,384.0,0.546875
11375.0,11539.0,Eureka,164.0,blue,Arapahoe Basin,419.0,0.3914081145584726
10876.0,11535.0,Exhibition,656.0,blue,Arapahoe Basin,2376.0,0.2760942760942761
11247.0,11765.0,Face Shot Gully,518.0,blue,Arapahoe Basin,1161.6,0.4459366391184573
11358.0,11493.0,Faculty Club,135.0,blue,Arapahoe Basin,279.0,0.4838709677419355
11781.0,12060.0,Falcon,282.0,blue,Arapahoe Basin,897.6,0.3141711229946524
11598.0,11778.0,Gentling's Glade,184.0,blue,Arapahoe Basin,477.0,0.3857442348008386
11375.0,11768.0,Glockenspiel Glade,397.0,blue,Arapahoe Basin,1214.4,0.3269104084321475
11562.0,11660.0,Grays,98.0,blue,Arapahoe Basin,336.0,0.2916666666666667
11555.0,11837.0,Half Moon Glades,282.0,blue,Arapahoe Basin,633.6,0.44507575757575757
11063.0,11155.0,Hauk,89.0,blue,Arapahoe Basin,272.0,0.3272058823529412
11184.0,11506.0,Jaeger,322.0,blue,Arapahoe Basin,897.6,0.3587344028520499
11273.0,11594.0,Jetta,322.0,blue,Arapahoe Basin,844.8000000000001,0.381155303030303
11358.0,11824.0,Lightning Traverse,466.0,blue,Arapahoe Basin,1531.1999999999998,0.3043364681295716
11568.0,11788.0,Log Roll,217.0,blue,Arapahoe Basin,400.0,0.5425
11785.0,12461.0,Long Chute,673.0,blue,Arapahoe Basin,1900.8,0.3540614478114478
11804.0,12018.0,Marjorie Bowl,210.0,blue,Arapahoe Basin,509.0,0.412573673870334
11699.0,12280.0,Marmot,581.0,blue,Arapahoe Basin,1531.1999999999998,0.3794409613375131
11375.0,12014.0,Montezuma's Revenge,643.0,blue,Arapahoe Basin,2112.0,0.30445075757575757
