Trail Name,Bottom Elev (ft),Top Elev (ft),Vertical Drop (ft),Slope Length (ft),Difficulty,Resort,Average Steepness,Groomed,Base,Lifts,Top,Vertical Rise (ft),Black,Blue,Double Black,Green,Terrain Park,Price,Total Runs,Location
Rainbow,8402.0,9757.0,1355.0,1.03,Blue,Steamboat,1315.5339805825242,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Ramrod,9295.0,9573.0,279.0,1267.2,Blue,Steamboat,0.22017045454545453,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Rooster,10085.0,10358.0,269.0,1372.8,Blue,Steamboat,0.19594988344988346,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Rowel,8694.0,8822.0,128.0,451.0,Blue,Steamboat,0.2838137472283814,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Rudi's Run,8812.0,9068.0,256.0,1003.2,Blue,Steamboat,0.2551834130781499,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Sitz,7710.0,8009.0,299.0,1214.4,Blue,Steamboat,0.2462121212121212,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Sky Line,9052.0,9193.0,141.0,950.4,Blue,Steamboat,0.14835858585858586,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Snooze Bar,10000.0,10531.0,535.0,4276.8,Blue,Steamboat,0.12509352787130565,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Spike,9124.0,9321.0,197.0,1531.1999999999998,Blue,Steamboat,0.12865726227795196,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Sunshine Lift Line,9127.0,10361.0,1234.0,1.0,Blue,Steamboat,1234.0,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Tomahawk Face,10016.0,10377.0,361.0,1320.0,Blue,Steamboat,0.2734848484848485,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Tornado Lane,8474.0,8967.0,492.0,2270.4,Blue,Steamboat,0.21670190274841436,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Tower,9085.0,9193.0,108.0,528.0,Blue,Steamboat,0.20454545454545456,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Traverse,10312.0,10361.0,49.0,739.2,Blue,Steamboat,0.06628787878787878,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Vagabond,7448.0,9058.0,1614.0,1.23,Blue,Steamboat,1312.1951219512196,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Velvet,9062.0,9190.0,128.0,844.8000000000001,Blue,Steamboat,0.1515151515151515,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Vogue,7228.0,7707.0,479.0,1636.8,Blue,Steamboat,0.29264418377321605,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Wapiti,9039.0,9081.0,43.0,686.4,Blue,Steamboat,0.06264568764568765,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
1/2 Hitch,9462.0,9731.0,269.0,1531.1999999999998,Black,Steamboat,0.17567920585161967,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Alarm Clock,10361.0,10502.0,141.0,528.0,Black,Steamboat,0.26704545454545453,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
All Out,7211.0,7740.0,528.0,1584.0,Black,Steamboat,0.3333333333333333,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Ambush,8632.0,8970.0,338.0,844.8000000000001,Black,Steamboat,0.40009469696969696,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
B.C. Liftline,8786.0,9180.0,394.0,1003.2,Black,Steamboat,0.3927432216905901,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Bear Claw,7726.0,7864.0,138.0,521.0,Black,Steamboat,0.2648752399232246,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Biscuits,10092.0,10344.0,253.0,950.4,Black,Steamboat,0.2662037037037037,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Black Powder,9895.0,10190.0,295.0,1742.4,Black,Steamboat,0.16930670339761247,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Bug's Runs,9327.0,9682.0,354.0,1161.6,Black,Steamboat,0.3047520661157025,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Cabin Fever,9495.0,9715.0,220.0,633.6,Black,Steamboat,0.3472222222222222,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Chaps,8346.0,8802.0,456.0,1056.0,Black,Steamboat,0.4318181818181818,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Chuckwagon,8950.0,9078.0,128.0,580.8,Black,Steamboat,0.22038567493112948,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Closets,9544.0,9895.0,351.0,792.0,Black,Steamboat,0.4431818181818182,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Concentration,8159.0,8940.0,781.0,1636.8,Black,Steamboat,0.4771505376344086,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Corridor,10348.0,10528.0,180.0,1320.0,Black,Steamboat,0.13636363636363635,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Crowtrack,10066.0,10390.0,325.0,844.8000000000001,Black,Steamboat,0.38470643939393934,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Cyclone,9016.0,9711.0,696.0,2164.7999999999997,Black,Steamboat,0.3215077605321508,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Dawn,9213.0,9475.0,266.0,1161.6,Black,Steamboat,0.22899449035812675,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Diamond Hitch,8737.0,9364.0,627.0,1531.1999999999998,Black,Steamboat,0.4094827586206897,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Drop Out,8202.0,8822.0,620.0,1531.1999999999998,Black,Steamboat,0.4049111807732498,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Fetcher Glade,9321.0,9616.0,295.0,686.4,Black,Steamboat,0.4297785547785548,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
First Chance,9728.0,10023.0,299.0,2851.2000000000003,Black,Steamboat,0.10486812570145902,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Flying Z,9052.0,9747.0,696.0,2164.7999999999997,Black,Steamboat,0.3215077605321508,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Flying Z Gulch,9042.0,9728.0,686.0,2270.4,Black,Steamboat,0.30214940098661025,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Fools Gold,9455.0,9708.0,253.0,739.2,Black,Steamboat,0.34226190476190477,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Four Points Lift Line,8406.0,8720.0,315.0,844.8000000000001,Black,Steamboat,0.3728693181818182,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Gravy,10082.0,10279.0,194.0,792.0,Black,Steamboat,0.24494949494949494,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Hot Cakes,10000.0,10194.0,194.0,1161.6,Black,Steamboat,0.16701101928374656,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Huevos,10233.0,10495.0,259.0,739.2,Black,Steamboat,0.35037878787878785,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Hurricane,8635.0,9419.0,787.0,1900.8,Black,Steamboat,0.4140361952861953,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Jump Start,10056.0,10230.0,174.0,792.0,Black,Steamboat,0.2196969696969697,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Kuus' Cruise,8891.0,9987.0,1096.0,2323.2,Black,Steamboat,0.47176308539944906,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Last Chance,9488.0,9728.0,236.0,2851.2000000000003,Black,Steamboat,0.08277216610549944,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Lights Out,8760.0,9108.0,348.0,1003.2,Black,Steamboat,0.34688995215311,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Longhorn,8176.0,9731.0,1552.0,4804.8,Black,Steamboat,0.323010323010323,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Lower Valley View,7175.0,7956.0,781.0,3379.2000000000003,Black,Steamboat,0.23111979166666666,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Middle Rib,8081.0,9734.0,1654.0,1.08,Black,Steamboat,1531.4814814814813,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Morningside Lift Line,10010.0,10272.0,266.0,1636.8,Black,Steamboat,0.16251221896383186,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Mother Nature,7992.0,8176.0,187.0,349.0,Black,Steamboat,0.5358166189111748,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Nash Junction,9390.0,9491.0,102.0,362.0,Black,Steamboat,0.281767955801105,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Nelson's Run,8501.0,9701.0,1201.0,2956.8,Black,Steamboat,0.4061823593073593,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Norther,8533.0,9101.0,568.0,1900.8,Black,Steamboat,0.2988215488215488,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Oops,8543.0,8957.0,413.0,897.6,Black,Steamboat,0.4601158645276292,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Outlaw,8186.0,8773.0,584.0,2270.4,Black,Steamboat,0.2572233967582805,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Perry Park,9514.0,9669.0,154.0,416.0,Black,Steamboat,0.3701923076923077,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Pony Express Lift Line,8520.0,9482.0,961.0,2534.4,Black,Steamboat,0.3791824494949495,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Rolex,8465.0,9249.0,784.0,2112.0,Black,Steamboat,0.3712121212121212,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Royal Flush,8593.0,9705.0,1112.0,2798.4,Black,Steamboat,0.39736992567181245,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
See Me,7201.0,7733.0,528.0,1636.8,Black,Steamboat,0.3225806451612903,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Shadows,9511.0,9990.0,479.0,1267.2,Black,Steamboat,0.37799873737373735,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Sideburn,9961.0,10289.0,328.0,1214.4,Black,Steamboat,0.2700922266139657,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Skeeter's Run,9656.0,9862.0,210.0,1161.6,Black,Steamboat,0.18078512396694216,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Storm Peak Catwalk,10207.0,10299.0,92.0,739.2,Black,Steamboat,0.12445887445887445,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Storm Peak North,9757.0,10358.0,600.0,1953.6,Black,Steamboat,0.3071253071253071,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Storm Peak South,9662.0,10367.0,705.0,2217.6,Black,Steamboat,0.3179112554112554,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Sundown Liftline,8573.0,10295.0,1722.0,4276.8,Black,Steamboat,0.4026374859708193,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Sunnyside,8442.0,9196.0,755.0,2534.4,Black,Steamboat,0.2979008838383838,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Sunset,9121.0,9685.0,564.0,1584.0,Black,Steamboat,0.3560606060606061,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Surprise,8294.0,8576.0,282.0,844.8000000000001,Black,Steamboat,0.3338068181818182,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Ted's Ridge,8025.0,8665.0,640.0,1689.6000000000001,Black,Steamboat,0.3787878787878788,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
The Ridge,10115.0,10308.0,190.0,298.0,Black,Steamboat,0.6375838926174496,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Three O' Clock,8504.0,10171.0,1667.0,4276.8,Black,Steamboat,0.38977740366629254,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Tornado,8747.0,9708.0,961.0,2481.6,Black,Steamboat,0.38725016118633143,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Triangle 3,9813.0,10341.0,528.0,1795.2,Black,Steamboat,0.29411764705882354,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Twilight,9275.0,9984.0,709.0,1900.8,Black,Steamboat,0.37300084175084175,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Twister,8560.0,9619.0,1060.0,2534.4,Black,Steamboat,0.4182449494949495,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Two O' Clock,9154.0,9823.0,669.0,2112.0,Black,Steamboat,0.31676136363636365,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Typhoon,8967.0,9642.0,676.0,1584.0,Black,Steamboat,0.42676767676767674,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Valley View,8074.0,8950.0,876.0,2692.8,Black,Steamboat,0.3253119429590018,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Vertigo,7864.0,8560.0,696.0,1478.4,Black,Steamboat,0.47077922077922074,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Voo Doo,7218.0,7694.0,472.0,1372.8,Black,Steamboat,0.34382284382284384,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Vortex,8369.0,8986.0,617.0,2006.4,Black,Steamboat,0.30751594896331735,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Wake Up Call,10292.0,10558.0,266.0,739.2,Black,Steamboat,0.3598484848484848,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
West Side,8612.0,9229.0,617.0,1742.4,Black,Steamboat,0.35410927456382,Groomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
White Out,8576.0,9173.0,597.0,1478.4,Black,Steamboat,0.40381493506493504,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
WJW,8540.0,8976.0,436.0,1003.2,Black,Steamboat,0.43460925039872406,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Christmas Tree Bowl East,10295.0,10499.0,203.0,378.0,Double Black,Steamboat,0.5370370370370371,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Chute 1,10187.0,10384.0,197.0,295.0,Double Black,Steamboat,0.6677966101694915,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Chute 2,10223.0,10390.0,167.0,259.0,Double Black,Steamboat,0.6447876447876448,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Chute 3,10246.0,10410.0,164.0,284.0,Double Black,Steamboat,0.5774647887323944,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
East Face,10115.0,10374.0,259.0,423.0,Double Black,Steamboat,0.6122931442080378,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
No Names,10217.0,10538.0,322.0,633.6,Double Black,Steamboat,0.5082070707070707,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
North St. Pats,10187.0,10502.0,315.0,739.2,Double Black,Steamboat,0.4261363636363636,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
The Gully,10200.0,10512.0,312.0,528.0,Double Black,Steamboat,0.5909090909090909,Ungroomed,6898,18,10534,3636,0.46,0.34,0.05,0.13,0.03,199,167,CO
Bambi Green,10259.0,10427.0,164.0,633.6,Green,Taos,0.2588383838383838,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Bonanza,10863.0,11240.0,377.0,1795.2,Green,Taos,0.21000445632798573,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Easy Trip,11066.0,11414.0,348.0,2428.8,Green,Taos,0.14328063241106717,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
High Five,10902.0,11119.0,217.0,1267.2,Green,Taos,0.17124368686868685,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Honeysuckle,10814.0,11818.0,1004.0,5068.8,Green,Taos,0.19807449494949494,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Honeysuckle Alternative,10610.0,10909.0,299.0,1847.9999999999998,Green,Taos,0.16179653679653683,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Japanese Flag,11043.0,11240.0,197.0,1478.4,Green,Taos,0.13325216450216448,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Jess's,10846.0,11106.0,259.0,1636.8,Green,Taos,0.1582355816226784,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Lower Patton,10207.0,10814.0,607.0,3537.6000000000004,Green,Taos,0.1715852555404794,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Lower Totemoff,10600.0,11270.0,669.0,2692.8,Green,Taos,0.24844028520499106,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Pioneer,9462.0,9583.0,121.0,1161.6,Green,Taos,0.10416666666666667,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Rubezahl,9462.0,10203.0,745.0,1.42,Green,Taos,524.6478873239437,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
White Feather,9442.0,11122.0,1677.0,2.06,Green,Taos,814.0776699029126,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Winkelried,10203.0,10614.0,410.0,2217.6,Green,Taos,0.1848845598845599,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Winkelried Alternative,10184.0,10299.0,115.0,1056.0,Green,Taos,0.10890151515151515,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Baby Bear,10413.0,10810.0,400.0,1214.4,Blue,Taos,0.3293807641633728,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Bambi,11535.0,11798.0,259.0,1320.0,Blue,Taos,0.1962121212121212,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Firlefanz,10292.0,10938.0,650.0,2428.8,Blue,Taos,0.2676218708827404,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Lone Star,10659.0,11191.0,531.0,2164.7999999999997,Blue,Taos,0.24528824833702886,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Lower Stauffenberg,10039.0,11260.0,1220.0,4963.2,Blue,Taos,0.24580915538362347,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Mucho Gusto,10984.0,11247.0,262.0,1214.4,Blue,Taos,0.21574440052700922,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Porcupine,10249.0,11037.0,787.0,2851.2000000000003,Blue,Taos,0.27602413019079686,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Powderhorn,10207.0,10869.0,666.0,2323.2,Blue,Taos,0.28667355371900827,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Powderhorn Bowl,10702.0,10906.0,200.0,686.4,Blue,Taos,0.2913752913752914,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Powderhorn Gully,9948.0,10177.0,230.0,792.0,Blue,Taos,0.2904040404040404,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Shalako,10561.0,11398.0,837.0,3748.7999999999997,Blue,Taos,0.2232714468629962,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Top-A-Papa,10869.0,11040.0,174.0,1161.6,Blue,Taos,0.14979338842975207,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Upper Patton,10922.0,11030.0,108.0,897.6,Blue,Taos,0.12032085561497326,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Upper Powderhorn,11001.0,11529.0,528.0,2428.8,Blue,Taos,0.21739130434782608,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Upper Totemoff,11079.0,11394.0,312.0,1214.4,Blue,Taos,0.2569169960474308,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Whitefeather Gully,10115.0,10341.0,226.0,686.4,Blue,Taos,0.3292540792540793,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
$ Slot,11037.0,11312.0,272.0,633.6,Black,Taos,0.4292929292929293,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Al's Run,9580.0,11056.0,1476.0,2956.8,Black,Taos,0.4991883116883117,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Bob's,11306.0,11490.0,184.0,485.0,Black,Taos,0.37938144329896906,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Edelweiss,9659.0,10148.0,489.0,1056.0,Black,Taos,0.4630681818181818,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Edelweiss Glades,9774.0,10220.0,446.0,844.8000000000001,Black,Taos,0.527935606060606,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
El Funko,10289.0,10781.0,492.0,1742.4,Black,Taos,0.2823691460055096,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
El Funko Alternative,10427.0,10719.0,295.0,633.6,Black,Taos,0.4655934343434343,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
High Noon,10719.0,11043.0,325.0,1636.8,Black,Taos,0.1985581622678397,Groomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Hunziker Bowl,10846.0,11385.0,541.0,2112.0,Black,Taos,0.25615530303030304,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Inferno,10246.0,10886.0,640.0,1900.8,Black,Taos,0.3367003367003367,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Lorelei,10614.0,11552.0,938.0,3484.8,Black,Taos,0.2691689623507805,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Lower Inferno,9826.0,10328.0,502.0,2112.0,Black,Taos,0.23768939393939395,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Main Street,11391.0,12444.0,1053.0,2904.0000000000005,Black,Taos,0.3626033057851239,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Moe's,11145.0,11473.0,328.0,1056.0,Black,Taos,0.3106060606060606,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Papa Bear,10469.0,10866.0,397.0,1056.0,Black,Taos,0.3759469696969697,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Psycho Path,10692.0,10974.0,282.0,633.6,Black,Taos,0.44507575757575757,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Reforma,11129.0,11811.0,682.0,1636.8,Black,Taos,0.4166666666666667,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Rhoda's,10075.0,10843.0,768.0,1584.0,Black,Taos,0.48484848484848486,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Ruby Gully,10397.0,10659.0,262.0,844.8000000000001,Black,Taos,0.31013257575757575,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Showdown,9593.0,9797.0,207.0,372.0,Black,Taos,0.5564516129032258,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Showoff,10853.0,11076.0,223.0,897.6,Black,Taos,0.2484402852049911,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Snakedance,9810.0,10236.0,427.0,844.8000000000001,Black,Taos,0.5054450757575757,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Spencer's,10259.0,10827.0,568.0,1161.6,Black,Taos,0.4889807162534436,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
Staub,10807.0,10942.0,135.0,739.2,Black,Taos,0.18262987012987011,Ungroomed,9346,14,12444,3098,0.31,0.15,0.39,0.14,0.02,110,108,NM
